Gene,Score
4493,0.236269
4494,0.345779
4495,0.27076
4496,0.280768
4497,0.140448
4498,0.161925
4499,0.429873
4500,0.17648
4501,0.415621
4502,0.225694
4503,0.250229
4505,0.357037
4506,0.377189
4507,0.238919
4508,0.211176
4509,0.244408
4510,0.283796
4511,0.33913
4512,0.250423
4513,0.311889
4515,0.413836
4516,0.288131
4517,0.281165
4518,0.098109
4520,0.01
4521,0.288838
4522,0.240518
4524,0.198522
4525,0.424353
4526,0.24396
4527,0.362778
4528,0.258611
4529,0.175308
4530,0.349017
4531,0.228287
4532,0.302654
4534,0.202259
4535,0.185017
4536,0.258417
4538,0.251283
4539,0.447983
4540,0.223135
4541,0.066364
4542,0.206723
4543,0.329382
4544,0.220262
4545,0.225362
4546,0.348638
4547,0.178803
4548,0.09572
4549,0.233937
4550,0.201583
4551,0.153375
4552,0.232462
4553,0.299151
4554,0.249071
4555,0.280698
4556,0.431341
4557,0.215712
4558,0.277835
4559,0.199079
4560,0.165364
4561,0.191509
4562,0.202124
4563,0.285948
4564,0.484908
4565,0.178396
4566,0.208337
4567,0.243688
4569,0.28958
4570,0.276355
4571,0.37841
4572,0.01
4573,0.011307
4574,0.200412
4575,0.35973
4576,0.093435
4577,0.01
4578,0.307118
4580,0.274366
4583,0.290979
4584,0.151446
4585,0.153026
4587,0.261054
4588,0.187368
4589,0.299406
4590,0.01
4591,0.164315
4592,0.137395
4593,0.224366
4594,0.196195
4595,0.329784
4596,0.064066
4597,0.254549
4598,0.305834
4599,0.435665
4600,0.201823
4601,0.282446
4605,0.069614
4606,0.010804
4607,0.334477
4608,0.249444
4609,0.367851
4610,0.11266
4611,0.30199
4612,0.436882
4613,0.291971
4614,0.277658
4615,0.250856
4616,0.092912
4617,0.385557
4619,0.188914
4620,0.300448
4621,0.093697
4622,0.132054
4623,0.393509
4624,0.21527
4625,0.395328
4626,0.242177
4627,0.06581
4628,0.339207
4629,0.191011
4630,0.319869
4631,0.252521
4632,0.095688
4633,0.266429
4634,0.469622
4635,0.299299
4636,0.244248
4637,0.357534
4638,0.271067
4640,0.420953
4641,0.140837
4642,0.273385
4643,0.353544
4644,0.166394
4645,0.39245
4646,0.240829
4647,0.161223
4648,0.349763
4649,0.221321
4650,0.325951
4651,0.220824
4652,0.244017
4653,0.299356
4654,0.27909
4655,0.050447
4656,0.137876
4657,0.342941
4658,0.236786
4659,0.197627
4660,0.114143
4661,0.142026
4662,0.04782
4668,0.239872
4669,0.190156
4670,0.153341
4671,0.243188
4672,0.286397
4673,0.45932
4674,0.098812
4675,0.365938
4676,0.34731
4677,0.172091
4678,0.270324
4679,0.204237
4680,0.268569
4681,0.400913
4682,0.310561
4683,0.300861
4684,0.206969
4685,0.101594
4686,0.229153
4687,0.370661
4688,0.097283
4689,0.144491
4690,0.262627
4691,0.151535
4692,0.170748
4693,0.20764
4694,0.113438
4695,0.152588
4696,0.320343
4698,0.119263
4699,0.090213
4700,0.186998
4701,0.323196
4702,0.230308
4703,0.203542
4704,0.254436
4707,0.075429
4708,0.299471
4709,0.288344
4710,0.209069
4711,0.350592
4712,0.13725
4713,0.362791
4714,0.265449
4715,0.216345
4716,0.248013
4717,0.239274
4718,0.372028
4720,0.142332
4722,0.173748
4723,0.35363
4724,0.190447
4725,0.340053
4726,0.419944
4727,0.20982
4728,0.318136
4729,0.134631
4730,0.325473
4731,0.269942
4732,0.297304
4733,0.185443
4734,0.083892
4735,0.300325
4736,0.04366
4737,0.218265
4738,0.344118
4739,0.26919
4740,0.444834
4741,0.352511
4742,0.18461
4743,0.252731
4744,0.245263
4745,0.091782
4747,0.15596
4748,0.193924
4749,0.046378
4750,0.254749
4751,0.225093
4752,0.082711
4753,0.290421
4754,0.321587
4755,0.272703
4756,0.367593
4757,0.309144
4758,0.318022
4759,0.28074
4760,0.167539
4761,0.27766
4763,0.519548
4766,0.190337
4767,0.459794
4768,0.197437
4769,0.253241
4770,0.332751
4771,0.272327
4772,0.075778
4773,0.195396
4774,0.140788
4775,0.263534
4776,0.349445
4777,0.314601
4778,0.012834
4779,0.454207
4780,0.279528
4781,0.17235
4782,0.265713
4783,0.267619
4784,0.183315
4786,0.269792
4787,0.189253
4788,0.209564
4789,0.181372
4790,0.106733
4791,0.264584
4792,0.30853
4793,0.301488
4798,0.331993
4799,0.282434
4800,0.196727
4801,0.333966
4802,0.114248
4803,0.159933
4806,0.15358
4807,0.508006
4808,0.344279
4809,0.298731
4810,0.357193
4811,0.162072
4812,0.28486
4813,0.237483
4814,0.334688
4815,0.238478
4816,0.211506
4817,0.304091
4818,0.337617
4819,0.183165
4820,0.243892
4821,0.144156
4822,0.01
4823,0.270046
4824,0.310891
4825,0.276207
4826,0.055044
4827,0.214915
4830,0.028165
4831,0.38697
4832,0.141395
4833,0.52554
4835,0.344587
4836,0.159941
4837,0.136722
4838,0.285037
4839,0.165568
4840,0.260248
4842,0.201717
4843,0.071884
4844,0.026953
4845,0.272668
4846,0.193844
4847,0.194691
4848,0.319586
4849,0.367344
4850,0.222746
4851,0.21594
4852,0.300014
4853,0.114306
4854,0.272315
4855,0.305189
4856,0.318023
4857,0.056325
4858,0.173864
4859,0.162174
4860,0.259989
4861,0.298074
4862,0.399671
4863,0.200503
4864,0.200243
4865,0.514967
4866,0.279658
4867,0.376765
4868,0.278873
4869,0.134288
4870,0.116687
4871,0.094849
4872,0.616205
4873,0.36886
4874,0.434936
4875,0.334311
4876,0.366284
4877,0.191998
4878,0.134358
4879,0.485008
4880,0.291768
4881,0.260744
4882,0.288737
4883,0.282319
4884,0.378382
4885,0.379499
4886,0.304422
4888,0.33458
4889,0.301406
4892,0.203883
4893,0.325656
4894,0.11055
4896,0.355389
4899,0.130548
4905,0.27858
4909,0.165485
4913,0.305339
4915,0.246607
4916,0.090524
4917,0.29207
4919,0.192208
4920,0.338115
4921,0.250133
4922,0.289542
4923,0.154243
4924,0.191067
4925,0.204136
4926,0.33567
4927,0.417738
4929,0.169483
4930,0.357685
4931,0.033032
4932,0.130581
4933,0.154122
4934,0.114749
4935,0.091641
4936,0.2913
4937,0.228593
4938,0.287941
4939,0.319047
4940,0.276562
4942,0.315776
4943,0.243047
4944,0.131301
4945,0.355781
4946,0.191089
4947,0.15644
4948,0.232208
4949,0.158719
4950,0.208257
4951,0.284405
4952,0.284834
4953,0.160217
4954,0.201229
4955,0.357433
4956,0.29964
4957,0.457507
4958,0.368013
4959,0.364429
4960,0.111213
4961,0.326386
4962,0.244689
4963,0.194902
4964,0.266802
4965,0.344521
4966,0.300083
4967,0.162153
4968,0.324246
4969,0.186241
4970,0.271668
4971,0.219665
4972,0.228113
4973,0.326624
4975,0.145981
4976,0.44452
4977,0.067891
4979,0.190233
4980,0.287021
4982,0.308431
4983,0.239952
4984,0.244261
4985,0.291055
4986,0.226893
4987,0.389318
4988,0.333935
4989,0.337282
4990,0.153384
4991,0.242061
4992,0.219953
4993,0.14944
4994,0.286016
4995,0.196235
4996,0.31554
4997,0.142981
4998,0.421904
4999,0.160367
5000,0.27193
5001,0.329186
5002,0.192936
5003,0.335247
5004,0.127082
5005,0.395212
5006,0.251415
5007,0.190359
5009,0.220082
5010,0.330892
5012,0.191554
5013,0.175064
5014,0.227846
5015,0.132304
5016,0.432054
5017,0.193361
5018,0.333162
5019,0.270947
5021,0.151547
5022,0.249405
5023,0.3284
5024,0.231174
5025,0.369311
5026,0.352152
5027,0.341891
5028,0.204034
5029,0.142016
5031,0.188641
5033,0.269624
5035,0.304579
5037,0.032843
5038,0.249189
5039,0.265809
5040,0.222246
5041,0.379127
5042,0.292178
5043,0.381019
5044,0.228404
5046,0.343748
5047,0.413507
5048,0.381169
5049,0.140786
5050,0.224632
5051,0.215484
5052,0.298925
5053,0.318635
5054,0.166111
5055,0.256784
5056,0.048007
5058,0.394195
5059,0.198763
5061,0.255586
5062,0.219035
5064,0.364603
5066,0.01
5067,0.248339
5069,0.239418
5070,0.204636
5071,0.422623
5072,0.161267
5073,0.32718
5074,0.285625
5075,0.376152
5077,0.183281
5078,0.176703
5080,0.359607
5081,0.292532
5082,0.095506
5084,0.196069
5085,0.288638
5086,0.333776
5087,0.182077
5088,0.01
5089,0.302322
5090,0.127968
5091,0.048266
5092,0.01
5093,0.331398
5094,0.262862
5095,0.227434
5096,0.388902
5097,0.313732
5098,0.41163
5100,0.110726
5101,0.246545
5102,0.088329
5103,0.227062
5104,0.225138
5105,0.312661
5106,0.254556
5107,0.312341
5108,0.320344
5109,0.465493
5110,0.21847
5111,0.155898
5112,0.274608
5113,0.169772
5114,0.398196
5115,0.221678
5116,0.193442
5117,0.202868
5118,0.321842
5120,0.234225
5121,0.185833
5122,0.416535
5123,0.164383
5124,0.253557
5125,0.315231
5126,0.086866
5127,0.298026
5128,0.144489
5129,0.332278
5130,0.153735
5131,0.319277
5132,0.360583
5133,0.336144
5134,0.275132
5135,0.22687
5137,0.192358
5138,0.397103
5139,0.18005
5140,0.146293
5141,0.316537
5142,0.170386
5143,0.154994
5144,0.10564
5145,0.201709
5146,0.241728
5147,0.274309
5148,0.345131
5149,0.30269
5150,0.230913
5151,0.23018
5152,0.301016
5153,0.377257
5154,0.262631
5155,0.203087
5156,0.150713
5157,0.105479
5158,0.316627
5159,0.307798
5160,0.307736
5161,0.237134
5162,0.390693
5164,0.201588
5165,0.345527
5166,0.246126
5167,0.189165
5168,0.309253
5170,0.290964
5171,0.285697
5172,0.258128
5173,0.246211
5174,0.488837
5175,0.368426
5176,0.322283
5177,0.26118
5178,0.350716
5179,0.301799
5180,0.25262
5182,0.219644
5183,0.241908
5185,0.01
5186,0.27106
5187,0.201152
5188,0.409267
5189,0.251934
5190,0.131104
5191,0.395012
5192,0.145388
5193,0.297341
5195,0.279095
5196,0.345784
5197,0.170912
5199,0.253401
5200,0.113498
5201,0.320149
5204,0.301887
5205,0.299581
5206,0.250162
5207,0.291477
5208,0.410434
5210,0.221491
5211,0.263865
5212,0.141387
5213,0.163174
5215,0.259781
5216,0.360393
5217,0.224372
5219,0.226408
5221,0.209311
5222,0.196524
5223,0.279497
5224,0.100274
5225,0.378094
5226,0.183458
5227,0.32219
5228,0.123
5229,0.316884
5232,0.317194
5233,0.28842
5234,0.150557
5235,0.274955
5236,0.131694
5237,0.224724
5238,0.352941
5239,0.32967
5240,0.251518
5241,0.152519
5242,0.314559
5243,0.251938
5244,0.017968
5245,0.328263
5246,0.247577
5247,0.370245
5248,0.140473
5249,0.01
5250,0.277908
5251,0.279156
5252,0.080933
5254,0.15215
5255,0.525522
5256,0.219439
5257,0.323096
5258,0.184934
5259,0.04097
5260,0.232974
5261,0.22344
5262,0.210012
5263,0.238536
5264,0.276427
5265,0.234988
5266,0.123599
5267,0.298618
5268,0.055063
5269,0.044964
5271,0.323918
5272,0.300702
5273,0.24426
5274,0.110455
5275,0.179209
5276,0.223725
5277,0.090411
5278,0.176097
5279,0.315233
5280,0.392731
5281,0.208057
5282,0.325649
5284,0.058594
5286,0.315945
5287,0.169605
5288,0.280735
5292,0.225225
5293,0.382041
5294,0.162556
5295,0.312761
5296,0.372049
5297,0.234169
5298,0.231615
5299,0.165433
5300,0.24859
5301,0.243735
5302,0.274124
5303,0.258451
5304,0.329799
5305,0.342351
5306,0.144938
5307,0.336877
5308,0.131366
5309,0.308786
5311,0.311974
5314,0.058868
5315,0.259298
5316,0.20315
5318,0.174123
5320,0.385085
5321,0.184632
5322,0.169362
5323,0.257569
5324,0.318559
5325,0.235835
5326,0.366637
5327,0.303098
5328,0.032179
5329,0.197053
5330,0.193816
5331,0.297936
5332,0.01
5333,0.504901
5334,0.303103
5335,0.264888
5337,0.368157
5338,0.484365
5339,0.337075
5340,0.344881
5342,0.263069
5343,0.235847
5344,0.20242
5347,0.167389
5348,0.181299
5349,0.114944
5350,0.242413
5351,0.081533
5352,0.269092
5353,0.246367
5355,0.264694
5356,0.197787
5357,0.557686
5358,0.386012
5359,0.125546
5360,0.273287
5362,0.189199
5364,0.148552
5365,0.115993
5366,0.293222
5367,0.181862
5368,0.346783
5369,0.349378
5370,0.387391
5371,0.164761
5372,0.297537
5373,0.313245
5374,0.202582
5375,0.172823
5376,0.560952
5377,0.27275
5380,0.313597
5381,0.167792
5382,0.128072
5383,0.193055
5384,0.237598
5385,0.143578
5386,0.249016
5387,0.081149
5388,0.137995
5389,0.317091
5390,0.310379
5391,0.210812
5392,0.148224
5393,0.14726
5394,0.212673
5395,0.314452
5396,0.342825
5397,0.200347
5398,0.134651
5399,0.426784
5400,0.317647
5401,0.348175
5402,0.382528
5403,0.332712
5404,0.265797
5405,0.122808
5406,0.27114
5407,0.356266
5408,0.212437
5409,0.385111
5410,0.379275
5411,0.416373
5412,0.280524
5413,0.308739
5414,0.391419
5415,0.294739
5416,0.199877
5417,0.205146
5418,0.273855
5419,0.120944
5420,0.235674
5421,0.359655
5422,0.030875
5423,0.403448
5424,0.362237
5425,0.204024
5426,0.304339
5427,0.250315
5428,0.372999
5430,0.348268
5431,0.109993
5432,0.308726
5433,0.229437
5434,0.258283
5435,0.177183
5436,0.424814
5437,0.354006
5438,0.176023
5439,0.116539
5440,0.211433
5441,0.29345
5442,0.274021
5443,0.375313
5444,0.328992
5445,0.346957
5446,0.282686
5447,0.11107
5448,0.23043
5449,0.356009
5450,0.244848
5451,0.300309
5452,0.218125
5453,0.147019
5454,0.237666
5455,0.280905
5456,0.184431
5457,0.226429
5458,0.156054
5459,0.361924
5460,0.220554
5461,0.395276
5462,0.402875
5463,0.241895
5464,0.149155
5465,0.04141
5467,0.102796
5468,0.112617
5469,0.387847
5470,0.261582
5471,0.28896
5472,0.027958
5473,0.130203
5474,0.338708
5475,0.278677
5476,0.235279
5478,0.306484
5479,0.41358
5480,0.227896
5482,0.256937
5483,0.26926
5484,0.489211
5485,0.040064
5486,0.318322
5487,0.23852
5488,0.306677
5489,0.334263
5490,0.395103
5491,0.321141
5493,0.561291
5495,0.780804
5496,0.615193
5497,0.657624
5498,0.654659
5499,0.070436
5500,0.216991
5501,0.323283
5502,0.122577
5503,0.354848
5504,0.298777
5506,0.176577
5507,0.235847
5508,0.409832
5509,0.323355
5510,0.250878
5512,0.226232
5513,0.257661
5514,0.198824
5515,0.039525
5516,0.454218
5517,0.265532
5519,0.289815
5520,0.244209
5521,0.176488
5522,0.231408
5523,0.240061
5524,0.477709
5525,0.126549
5526,0.296803
5527,0.205974
5528,0.378808
5529,0.251451
5530,0.126386
5532,0.375434
5533,0.3231
5534,0.303843
5535,0.321573
5536,0.489436
5537,0.468509
5538,0.181328
5539,0.412388
5540,0.288317
5541,0.29991
5542,0.080773
5543,0.232961
5544,0.168718
5545,0.332806
5546,0.357108
5547,0.042551
5548,0.247797
5549,0.362186
5550,0.231332
5551,0.322906
5552,0.285117
5553,0.284166
5554,0.222869
5555,0.128342
5556,0.137847
5557,0.320935
5558,0.251946
5559,0.236149
5560,0.207611
5562,0.369481
5564,0.504691
5565,0.216476
5566,0.115894
5567,0.324365
5568,0.229512
5569,0.25314
5570,0.410758
5571,0.247944
5572,0.278918
5574,0.132108
5575,0.228033
5576,0.310953
5577,0.094463
5580,0.270085
5581,0.260079
5582,0.254129
5583,0.353716
5584,0.283444
5585,0.397807
5586,0.150641
5587,0.263592
5588,0.258447
5589,0.143075
5591,0.34563
5592,0.482467
5593,0.248299
5594,0.300502
5597,0.258452
5599,0.178642
5600,0.067924
5601,0.179423
5603,0.110804
5604,0.42041
5605,0.238489
5607,0.215408
5608,0.338915
5609,0.137825
5611,0.173314
5612,0.256807
5613,0.352877
5615,0.300169
5618,0.274833
5619,0.257812
5620,0.290024
5621,0.270165
5622,0.147003
5623,0.254608
5624,0.142631
5625,0.258108
5626,0.201935
5627,0.503938
5628,0.246011
5629,0.109576
5630,0.236582
5631,0.301936
5632,0.417336
5633,0.191055
5634,0.091757
5635,0.331684
5636,0.11194
5637,0.206384
5638,0.224238
5639,0.243037
5640,0.318916
5641,0.181637
5642,0.222627
5643,0.248573
5644,0.26496
5645,0.259783
5646,0.293601
5647,0.334384
5649,0.289263
5650,0.295359
5652,0.091778
5653,0.255023
5654,0.297951
5655,0.322894
5656,0.180765
5657,0.184096
5659,0.19259
5660,0.303641
5661,0.353388
5662,0.209254
5663,0.340796
5664,0.262348
5666,0.237571
5670,0.228862
5671,0.324661
5672,0.282558
5673,0.477583
5674,0.164778
5675,0.30181
5676,0.19708
5677,0.163071
5678,0.248913
5679,0.263735
5680,0.541817
5681,0.231585
5682,0.136982
5684,0.277301
5685,0.042536
5686,0.240804
5687,0.251603
5688,0.32946
5689,0.347362
5690,0.199643
5691,0.234939
5692,0.173388
5694,0.137194
5695,0.280989
5696,0.122641
5698,0.208537
5699,0.150483
5700,0.304968
5702,0.430143
5703,0.119841
5704,0.064698
5705,0.237511
5706,0.25157
5707,0.271866
5708,0.205368
5709,0.229936
5710,0.286751
5712,0.354043
5714,0.054495
5716,0.213106
5717,0.271381
5718,0.158202
5719,0.423117
5720,0.186459
5722,0.245871
5724,0.305602
5725,0.190872
5726,0.065343
5727,0.207135
5728,0.352944
5729,0.21631
5730,0.165357
5731,0.342567
5732,0.216923
5735,0.198984
5736,0.264946
5737,0.327075
5739,0.488171
5740,0.332724
5741,0.365984
5742,0.199403
5745,0.147413
5747,0.256233
5748,0.260717
5749,0.142149
5750,0.232471
5753,0.289932
5756,0.286039
5757,0.300429
5758,0.279096
5759,0.199299
5760,0.19861
5762,0.130105
5763,0.428478
5764,0.251345
5765,0.227515
5767,0.157121
5768,0.543566
5769,0.142667
5770,0.207115
5771,0.291584
5772,0.310021
5773,0.345793
5774,0.430761
5775,0.300616
5776,0.144397
5777,0.224305
5778,0.280783
5781,0.456823
5785,0.110219
5786,0.370258
5787,0.267991
5788,0.333783
5792,0.239801
5793,0.165757
5794,0.325087
5795,0.315443
5796,0.347206
5797,0.24867
5799,0.190018
5801,0.094121
5802,0.331937
5803,0.292389
5804,0.153422
5805,0.196143
5807,0.203324
5808,0.101702
5809,0.168232
5810,0.136617
5811,0.208752
5812,0.17613
5813,0.0873
5814,0.452259
5815,0.375254
5816,0.172098
5817,0.277242
5818,0.291747
5819,0.369109
5820,0.168139
5821,0.359211
5822,0.195209
5823,0.116414
5824,0.322414
5825,0.379076
5826,0.508791
5827,0.130027
5828,0.319892
5829,0.20902
5830,0.328336
5831,0.102951
5832,0.123723
5833,0.172413
5834,0.257896
5835,0.185892
5836,0.315905
5837,0.352689
5838,0.309958
5839,0.411879
5840,0.291583
5841,0.12831
5842,0.386338
5845,0.189484
5846,0.341042
5847,0.557373
5848,0.295669
5849,0.100384
5850,0.158179
5851,0.382274
5852,0.233088
5853,0.257957
5854,0.325882
5855,0.319632
5856,0.27788
5857,0.229133
5858,0.218733
5859,0.33579
5861,0.305357
5862,0.22427
5863,0.358211
5864,0.237097
5865,0.164834
5866,0.174103
5867,0.152126
5868,0.222759
5869,0.373372
5870,0.16949
5871,0.268848
5872,0.184331
5873,0.223969
5874,0.098996
5876,0.227946
5877,0.230629
5878,0.304029
5879,0.272328
5880,0.130161
5881,0.35842
5882,0.27103
5884,0.269839
5885,0.399082
5886,0.198224
5887,0.27178
5888,0.297559
5889,0.07531
5890,0.196124
5891,0.224505
5892,0.275617
5893,0.519331
5894,0.322826
5895,0.200204
5896,0.198747
5897,0.169847
5898,0.215281
5899,0.32708
5900,0.144616
5901,0.292781
5902,0.07981
5903,0.193866
5904,0.217051
5905,0.417486
5906,0.22252
5907,0.029876
5908,0.050111
5909,0.253403
5910,0.311377
5911,0.287546
5912,0.266757
5913,0.366226
5914,0.196041
5915,0.339491
5916,0.086799
5917,0.159505
5918,0.069296
5919,0.222515
5920,0.245374
5921,0.26141
5922,0.256188
5923,0.157245
5924,0.230976
5925,0.100255
5926,0.386323
5927,0.219637
5928,0.201111
5929,0.408894
5930,0.125775
5931,0.137441
5932,0.140378
5933,0.243213
5934,0.293163
5935,0.323968
5936,0.5072
5937,0.025057
5938,0.310874
5939,0.194287
5940,0.191358
5941,0.188023
5942,0.159123
5943,0.418452
5944,0.33423
5945,0.25232
5946,0.385102
5947,0.098747
5948,0.116929
5949,0.182203
5950,0.180059
5951,0.26617
5952,0.260286
5953,0.264934
5954,0.108894
5955,0.330315
5956,0.273963
5958,0.323305
5959,0.060724
5960,0.281149
5961,0.131223
5962,0.210268
5963,0.303436
5964,0.259109
5965,0.164846
5966,0.250627
5968,0.096846
5969,0.365027
5970,0.229472
5971,0.361855
5972,0.197347
5973,0.197642
5974,0.173581
5975,0.337617
5976,0.179057
5977,0.31446
5978,0.211755
5979,0.052404
5980,0.192969
5981,0.132089
5982,0.40339
5983,0.130959
5985,0.342598
5986,0.240892
5987,0.23224
5988,0.315589
5989,0.346391
5990,0.24799
5991,0.17288
5992,0.072603
5993,0.331395
5994,0.338279
5995,0.260706
5996,0.215485
5997,0.318793
5998,0.188702
5999,0.244296
6000,0.368399
6001,0.284183
6002,0.243996
6004,0.189806
6005,0.186677
6006,0.164939
6007,0.195899
6009,0.325567
6010,0.227811
6011,0.115023
6013,0.426817
6014,0.281997
6015,0.109306
6016,0.205815
6017,0.261089
6018,0.420459
6019,0.139189
6022,0.347604
6023,0.389949
6024,0.187135
6025,0.222249
6026,0.146369
6027,0.229654
6028,0.246341
6029,0.315965
6030,0.359018
6031,0.17519
6032,0.053267
6033,0.247876
6034,0.279354
6035,0.274942
6036,0.217333
6037,0.262475
6038,0.401544
6039,0.288173
6040,0.212663
6041,0.19998
6042,0.233015
6043,0.413674
6044,0.23167
6045,0.248021
6046,0.201769
6047,0.359898
6048,0.595984
6049,0.295061
6050,0.258277
6051,0.253678
6052,0.011569
6053,0.324515
6054,0.263417
6055,0.292834
6056,0.178854
6057,0.211554
6058,0.208898
6059,0.352162
6060,0.212124
6061,0.458266
6062,0.293086
6063,0.122432
6064,0.237145
6065,0.184832
6066,0.030562
6067,0.409947
6068,0.320314
6069,0.303321
6070,0.26654
6071,0.111798
6072,0.201638
6073,0.334178
6074,0.144878
6075,0.01
6076,0.227289
6077,0.235824
6078,0.263556
6079,0.322852
6080,0.313761
6081,0.275877
6083,0.369553
6084,0.098103
6085,0.300458
6086,0.312654
6087,0.126044
6088,0.249713
6089,0.175406
6090,0.183846
6091,0.325342
6092,0.188546
6093,0.164365
6094,0.188837
6095,0.361863
6096,0.251304
6097,0.232075
6098,0.238999
6099,0.379206
6101,0.175083
6102,0.381551
6103,0.27105
6104,0.233958
6105,0.50009
6106,0.144436
6107,0.214631
6108,0.126757
6109,0.345246
6110,0.418919
6111,0.416992
6112,0.372395
6113,0.230238
6115,0.213476
6116,0.082883
6117,0.453587
6118,0.296898
6119,0.200804
6120,0.382806
6121,0.152724
6122,0.290662
6123,0.232737
6124,0.313868
6125,0.243643
6126,0.104907
6127,0.257558
6128,0.354886
6129,0.247078
6130,0.327512
6131,0.145447
6132,0.247374
6133,0.187549
6134,0.324698
6136,0.253149
6137,0.319007
6138,0.358771
6139,0.319162
6140,0.277312
6141,0.150179
6142,0.249721
6143,0.196691
6144,0.215594
6145,0.212547
6146,0.152007
6147,0.054266
6148,0.183186
6149,0.269338
6150,0.115182
6151,0.251568
6152,0.440027
6153,0.352306
6154,0.414354
6155,0.289113
6156,0.366751
6157,0.177604
6158,0.185566
6159,0.01
6160,0.368615
6161,0.404032
6162,0.194682
6163,0.224605
6164,0.324614
6165,0.288265
6166,0.362493
6167,0.075723
6168,0.290944
6169,0.372333
6170,0.261339
6171,0.295899
6172,0.23118
6173,0.239641
6174,0.228612
6175,0.347032
6176,0.291876
6177,0.272058
6178,0.122905
6179,0.212142
6180,0.339867
6181,0.25377
6182,0.315953
6183,0.426651
6184,0.353861
6185,0.259316
6186,0.198901
6187,0.01
6188,0.233162
6189,0.217399
6190,0.289037
6191,0.234609
6192,0.217961
6193,0.07206
6194,0.156003
6195,0.297665
6196,0.421591
6197,0.240247
6198,0.282781
6199,0.345248
6200,0.168911
6201,0.286681
6202,0.175951
6203,0.336482
6204,0.26514
6205,0.279845
6206,0.32174
6207,0.320703
6208,0.458471
6209,0.149209
6210,0.216024
6211,0.273161
6212,0.328641
6213,0.194045
6214,0.01
6215,0.385919
6216,0.326051
6217,0.075705
6218,0.189243
6219,0.406818
6220,0.39478
6221,0.343864
6222,0.232389
6223,0.258299
6224,0.236907
6225,0.362824
6226,0.162416
6227,0.16942
6229,0.351027
6230,0.245564
6231,0.387847
6232,0.182849
6233,0.244522
6234,0.157759
6235,0.250736
6236,0.102145
6237,0.201237
6238,0.106375
6239,0.319392
6240,0.321659
6241,0.076974
6242,0.383389
6243,0.499742
6244,0.254601
6245,0.185889
6246,0.532433
6247,0.118103
6248,0.252011
6249,0.267962
6250,0.384515
6251,0.285974
6252,0.200137
6253,0.154882
6254,0.215818
6255,0.149307
6256,0.254783
6257,0.19358
6258,0.100596
6259,0.375515
6260,0.200233
6261,0.123186
6262,0.233174
6263,0.256837
6264,0.075353
6265,0.283165
6266,0.145284
6267,0.421103
6268,0.302396
6269,0.21001
6270,0.175483
6271,0.239503
6272,0.311279
6273,0.247451
6274,0.228284
6275,0.255837
6276,0.189614
6277,0.215679
6278,0.041421
6279,0.347373
6280,0.27988
6281,0.172654
6282,0.439873
6284,0.258702
6285,0.146386
6286,0.335674
6287,0.289805
6289,0.289458
6290,0.207424
6291,0.29505
6292,0.223824
6293,0.305594
6294,0.059506
6295,0.206613
6296,0.422216
6297,0.173293
6298,0.189616
6299,0.205204
6300,0.128519
6301,0.029172
6302,0.226941
6303,0.263586
6304,0.244749
6305,0.235512
6306,0.254304
6307,0.352284
6308,0.230955
6309,0.192592
6310,0.221887
6311,0.307935
6312,0.391203
6313,0.187186
6314,0.259893
6315,0.283836
6316,0.150742
6317,0.252042
6318,0.103433
6319,0.073095
6320,0.286675
6321,0.211613
6323,0.270228
6324,0.248211
6325,0.15236
6326,0.245475
6327,0.12669
6328,0.389097
6329,0.114403
6330,0.230421
6331,0.145773
6332,0.307042
6334,0.216857
6335,0.198133
6336,0.33532
6337,0.252943
6338,0.301664
6339,0.151867
6340,0.109518
6342,0.260721
6343,0.218115
6344,0.312643
6345,0.242009
6346,0.270508
6347,0.087662
6348,0.438844
6349,0.233576
6350,0.319759
6351,0.166391
6352,0.280801
6353,0.119716
6354,0.295207
6355,0.214403
6356,0.252919
6357,0.319797
6358,0.126746
6359,0.181551
6360,0.295732
6361,0.459822
6362,0.236192
6363,0.309114
6364,0.239303
6365,0.444225
6366,0.075278
6367,0.259462
6368,0.087446
6369,0.01
6370,0.279746
6371,0.26395
6372,0.221516
6373,0.239381
6374,0.55983
6375,0.224182
6376,0.301012
6377,0.185064
6378,0.279523
6379,0.226177
6380,0.208948
6381,0.43189
6382,0.367718
6383,0.263675
6384,0.019579
6385,0.213899
6386,0.520303
6387,0.226934
6388,0.360322
6389,0.394194
6390,0.271896
6391,0.165818
6392,0.01
6393,0.318416
6394,0.168524
6395,0.267615
6397,0.125018
6398,0.373476
6399,0.253372
6400,0.276859
6402,0.138518
6403,0.369691
6404,0.190311
6405,0.082553
6406,0.239098
6407,0.253438
6408,0.266059
6409,0.386213
6410,0.226355
6411,0.238038
6412,0.139682
6414,0.332055
6415,0.268431
6416,0.207997
6417,0.059533
6418,0.394441
6420,0.127232
6421,0.190872
6422,0.285834
6423,0.130344
6424,0.100649
6426,0.037605
6427,0.3221
6429,0.195481
6430,0.542727
6431,0.150564
6432,0.157855
6433,0.193461
6434,0.274313
6435,0.20298
6436,0.311233
6437,0.152141
6438,0.111841
6439,0.070179
6440,0.027643
6442,0.198193
6443,0.219902
6444,0.186856
6445,0.374341
6446,0.372803
6447,0.21652
6449,0.070608
6450,0.193329
6451,0.190018
6452,0.184287
6453,0.180228
6454,0.184654
6455,0.211346
6456,0.186446
6457,0.270832
